emo	val	name	sentence
happy	1.25	sample_00004720	大姨，您能宽宏大量。
happy	1.0	sample_00003677	怎么增加安保措施啊？给每个大夫。
angry	-1.25	sample_00004972	好了，我被利用了，你也被利用。
neutral	-0.5	sample_00003396	无所谓，反正他拿的工资，都是你的年终奖。
worried	-1.75	sample_00001884	就我奶奶那饭量，我还能吃上肉吗？更别说海鲜了。
neutral	-0.25	sample_00001997	但是，现在，就让我们两个人确定关系，我觉得我还没有做好思想准备。
angry	-2.25	sample_00001681	不，是，你跟着，他，干什么呀？你。
neutral	0.5	sample_00003095	你怎么没想着再找个伴呢？
worried	-0.25	sample_00003133	你跟沈大夫的事，其实呢，我都已经过去了，真的，就是，你高兴，我就高。
surprise	-1.25	sample_00000549	你是说，渠道上，临时改变主意，把货都铺回去了。
neutral	0.0	sample_00000144	是威杉矶猛灵感的女儿，相处七年了，大家都说。
happy	1.5	sample_00000141	这倒是啊。
angry	-1.5	sample_00001412	为什么？我一定得会啊？我要是学会了，我也不做给你吃。
neutral	0.75	sample_00003600	既然这样，我就需要下面的子公司全力地支持。
surprise	3.0	sample_00004348	你。真的。
neutral	-0.25	sample_00002222	虽然活发制人都可以，最重要的是，你自己想清楚。
happy	1.5	sample_00000206	女儿：要带男朋友来见我，我给她。爸。
happy	2.0	sample_00003196	我刚才就想到了一个特别好的吧。
worried	-2.0	sample_00000033	你明知道，龙州队的队员，现在都还是群菜鸟。
neutral	0.25	sample_00005014	他会有爱心人士来探望大家，所以，要求明天每个人的着装要干净。
neutral	0.25	sample_00001741	这还用问吗？我：知道，他们是交往了十年的恋人了。我：最近，我听说。
angry	-2.25	sample_00005022	你。什么意思啊？
angry	-3.25	sample_00006897	想得脏，还是你做。
sad	-2.25	sample_00006958	只是，我影想通了，我觉得，我跟林杰了，其，早就已经。
worried	-1.75	sample_00003801	樊姐：跟人，喝，醉成那样，回来又哭。
angry	-3.25	sample_00003164	我不是。你！儿子，念我，念我。你不是。孙纳说：我。
neutral	0.0	sample_00004681	今天早上，刚给我发的短信，说，他今天要搬。
sad	-1.25	sample_00005826	已经很多年都没有联系了。
surprise	-0.5	sample_00006769	高。
surprise	-0.5	sample_00003210	对门的那个帅哥，是我哥，怎么会有这么奇葩的事情发生在我身上？太离谱了。
surprise	0.5	sample_00000525	
worried	0.0	sample_00006486	那，他肯定该难受了。我：看得出来，他那么依。
neutral	-0.25	sample_00002171	房子太贵，我买不起。
neutral	0.25	sample_00002019	得嘞，就这么着。
angry	-3.0	sample_00004829	你原来不找吧？人家觉得你眼光高，你挑，现在看来，不是眼光的问题呀。
happy	1.5	sample_00004287	客户的航班提前了，如果你今天不走的话。
worried	-2.0	sample_00003927	打不通，不会真出事了吧。
neutral	0.75	sample_00003325	据说，他的上一任呢，还是个台湾的摄影师。
worried	0.0	sample_00004857	他们俩吧，就像两个重感冒的人，他会互相传染。
happy	1.0	sample_00006880	我是中国人，本土的。
angry	-2.75	sample_00000198	爸，如果你再不说实话的话，我只能跟院领导打报告，取消你的学习资格。
sad	-3.0	sample_00005168	每天，我实在受不。
angry	-2.0	sample_00002220	你去追呀，你坐在这里，跟自己较什么劲。
neutral	0.0	sample_00004556	基本上都是他的钱还的。
sad	-3.0	sample_00003219	就指出我的不好。
worried	-0.75	sample_00006503	可是，从你嘴里喊出来，怎么。就。
neutral	0.5	sample_00004166	就这么，小，打一圈电话下来。
neutral	-0.75	sample_00000474	洪先生：文章：上香，当：阴谋，但在处理问题时，感情胜过理智，也许，女人都是如此。
happy	2.5	sample_00002683	咱俩是同事啊，又是男人。
worried	-0.25	sample_00005958	这一步嘛，我要不把它卖好，我走着，不放心。
angry	-1.25	sample_00001755	我们说：王建国，你什么都没带，这傻了吧？没劲，做了吧。
surprise	-1.25	sample_00001373	二十万？不是？那你们课没有什么减免方案、优惠。
neutral	1.25	sample_00004156	我：对不起，对不起，我最近事太多了，我：真是给忘了，给你添麻。
neutral	-1.0	sample_00001666	对，我要跟你说，这项链的事，我翻过他抽屉了。
happy	2.0	sample_00002830	单桌都已经准备好了。
neutral	-0.25	sample_00000226	也不会在乎。
neutral	-0.75	sample_00006766	他，要一个人，离开上海。
surprise	-0.75	sample_00000669	你们这么看着我，干吗呀？就是一女的，就得和我有点什么。
angry	-2.25	sample_00005028	我的事，不用你操心，他伤害了我，那他也。别。
neutral	0.25	sample_00005885	好啊，怎么也没见你对我的事情这么伤心。
angry	-1.75	sample_00002361	不过，以前，不是，就是王祖蓝，要么就是你。
worried	-1.0	sample_00006553	为什么？陈放？有关吧。
happy	2.25	sample_00006602	
angry	-2.5	sample_00002112	你就作吧，你说，你跟一个长辈，跟个老太婆，你有什么好斤斤。
worried	0.0	sample_00004810	行了，你别渗着了，赶紧回去。
happy	1.5	sample_00004322	高飞哥，你还没起床啊？不好意思，吵到你了，电视台给我们打电话。
angry	-3.25	sample_00000753	您为什么不放两个蛋啊？你是不是觉得我没有资格吃两个蛋啊？我以前做泡面，都是放两个蛋，好吗？而且都是茶叶蛋。
neutral	-0.75	sample_00002232	我觉得，古新一个人，挺不容易的。
happy	1.25	sample_00001860	春儿，你干。
angry	-1.5	sample_00005412	就这几句话。
happy	2.25	sample_00004847	换回护照，那不更是锦上添花吗？
angry	-0.25	sample_00006678	你给不给面子啊？
neutral	1.25	sample_00003240	我：不瞒你，我看，咱们环球地理第一本杂志，这话说，是在十三、四年前了。
neutral	-0.75	sample_00000961	嗯，对，行。
happy	1.0	sample_00004286	如果喜欢我送的话，我以后每天都送。
neutral	0.5	sample_00003085	现在，当然，以后，更是。我愿意做出的。一些隐忍跟妥协，都是因为。
angry	-2.75	sample_00005652	出租车司机：尿急，非要上。
angry	-2.5	sample_00006748	好，好，我的感受：我很开心，我很高兴，我很高。
angry	-2.0	sample_00000936	他是你爷爷，那个小混。
sad	-1.75	sample_00001596	结果，他过了，我被举签了。
neutral	0.0	sample_00001818	想要什么答案，就给他什么！答。
neutral	0.0	sample_00006586	一定要让他们再看，报告的，那些人跟着。
neutral	-0.75	sample_00000577	你们没关。
sad	-2.5	sample_00005505	我就是受不了自己少了一条。
neutral	0.5	sample_00002119	因为，它那个奥运公园，旁边，不是有个湖嘛？我：到时候呢，可以跟它骑骑自行车。
neutral	-0.25	sample_00000999	最让我难过的，是，你不快乐。
happy	1.5	sample_00003120	房哥，找我啊，有事要跟我说呀。
angry	-3.0	sample_00000617	考试前，让你请家长来。
sad	-2.25	sample_00000203	他是我爸的大姑奶奶，一辈子没结婚。
angry	-2.25	sample_00003486	你要不占我车位？
worried	-0.5	sample_00003995	嗯，猜不猜的，倒也无所谓，关键是，欧阳。现在。好像。
neutral	0.0	sample_00002393	谢谢安总的信任。
surprise	-0.25	sample_00004670	
sad	-3.75	sample_00004384	他一直觉得，我不是一个孝顺的儿子，其实，我真的很想我爸，我也很想我妈。
neutral	-0.75	sample_00006851	我：说：什么来着？这女儿大了，人家自己。我。
happy	1.25	sample_00001539	所有的，好的队员，都到我们。恒。
neutral	0.5	sample_00002860	并不是因为我害怕，我胆子小。
sad	-1.5	sample_00006747	但是，妈，就跟你说一句话：啊。
neutral	0.0	sample_00005386	好。
happy	2.25	sample_00005673	我以为被小偷偷走了呢。
worried	-0.75	sample_00000706	我呢？不仅不会去，我得警告你一声，那天不要闹事啊。
angry	-2.25	sample_00000365	你让我相信你，我相信了。
angry	-2.5	sample_00001601	你马上跟他断绝关系，以后，这种事永远不许再发生。
happy	2.5	sample_00006635	我也这么认为的。
angry	-2.75	sample_00001173	平时，他一回来，就都不一样。
angry	-1.25	sample_00005696	爸爸，我事怎么办呀？你公司，家大业大，你留个。
neutral	0.0	sample_00002331	我：刚看她年轻时候照片。
happy	1.0	sample_00000568	没事了，现在不疼了，我今儿为了迎接你来，化了个妆。
happy	2.25	sample_00006804	哈哈。
angry	-0.25	sample_00004819	还通报嘉奖，你，就等着吧！
neutral	0.0	sample_00001813	您为什么要学英语啊？
worried	-0.25	sample_00002413	我想往家澳门走一趟。
neutral	0.75	sample_00003430	这个地方的老板，是我一个好朋友，所以，很。
worried	-1.5	sample_00004312	要手术，好像也是有一定风险的，再灌注损伤，是不是？
worried	-1.5	sample_00006196	最后一次，可可能就是他失踪那个晚上。
angry	-2.5	sample_00001811	你。毁我。
neutral	0.0	sample_00000087	它的成本是多少？你的公司的，你是运作呀！在那些老将眼里，那。都。
worried	-0.75	sample_00003407	我去你家，找你，对不起，是非得已，我希望你给我一个解释的机会。
sad	-3.25	sample_00005975	但知道，咱妹妹出事了，他平时好好的，不来遛话，就是来电话，什么意思？他不就是还想看咱们笑话吗。
angry	-2.0	sample_00004919	出这么一个孩子来，以为我一定会。
neutral	0.75	sample_00004167	哎。
neutral	0.25	sample_00006756	咱们从小事做起。
neutral	0.25	sample_00002433	现在，他的钱已经要回来了，他想拜托我们。
sad	-3.25	sample_00004142	昨天，他突然告诉我。
angry	-2.0	sample_00003648	你们愿意接触，不接。
angry	-2.5	sample_00000493	全玩刮裂枣，没一个能看上眼的。
angry	-3.5	sample_00001442	节目的小说：去！我和爸妈开饭店去！总之，我就不想当个倒霉医生。
worried	-1.5	sample_00003081	怎么会呢？
sad	-2.5	sample_00005309	我爱你，我。我，真的不能没有你，真的。宝贝。如果，如果，在必要的时候，哪怕我付出生命，我都愿意。真的，老婆，我爱你，真的。行。行，那，我明天在家等你。
sad	-1.5	sample_00002518	倘若他在的话，一定会支持我的。
neutral	-1.0	sample_00000582	
angry	-1.75	sample_00001769	这。这。
angry	-2.0	sample_00005548	其实，这样着，说话，不腰疼啊，谁家踏上这么个玩意。
neutral	0.0	sample_00000777	对呀。
angry	-1.0	sample_00001389	说：现在女生都有病。
neutral	0.5	sample_00000468	爬！你别在那儿干了，出来，到我餐厅打工。
angry	-1.25	sample_00001320	会爆发，你自己说吧！你今天到底问什么？旗票问题？把！你们家孙建才。
neutral	0.0	sample_00005465	纠缠于那些办公室斗争。
happy	1.25	sample_00002877	没准，一会儿，咱们神勇的队长，会不会一进门，说。
neutral	0.25	sample_00003118	小曲嘴巴虽然是很坏，可是这次还真帮对了。
worried	0.0	sample_00004402	朱云：把孩子都扔下，跑了，你没点？不。
neutral	-1.5	sample_00006561	比男人狠。
worried	-1.75	sample_00004182	你。早晨要上早班，你。你。晚上早点回来。呀！你。
angry	-2.0	sample_00003367	我：就胡闹了，你不是老说我胆小，怕犯错误吗？我就犯一次错误。
angry	-1.5	sample_00000602	我还没有说完。
neutral	-1.75	sample_00000731	你让一个混蛋去评价另一个人，是不是混蛋？你觉得这事靠谱吗？
neutral	0.0	sample_00000842	结果：再看看，有什么？甜点，艾斯之类的。好啊，你帮我配些两人份。
sad	-1.5	sample_00003139	去啊，我想你，刚好。想。
happy	1.0	sample_00001274	今天，我新搬过来，以后，我们就是邻居了。
neutral	-0.5	sample_00002474	也是他的口头禅，就是。
neutral	0.0	sample_00002046	他们怎么在一起的？
angry	-3.0	sample_00006121	我。不去。
worried	-2.0	sample_00005219	你现在过去，只会让家属的情绪更加失控，甚至全部迁怒。
sad	-3.25	sample_00004125	对不起。
happy	1.75	sample_00001383	曾经像我一样迷失过的朋友，希望他们早一点找到自我。
sad	-3.0	sample_00001557	我：爸妈吵架了。
sad	-0.25	sample_00004918	这样，不看着家人，这样，不看着往事，谢谢，你，还来不及。
angry	-4.5	sample_00006862	开。什么？开。
neutral	1.25	sample_00006847	好工作，还怕找不到吗？是不是？
happy	0.25	sample_00001948	听说。
happy	2.5	sample_00001175	好，这里东西还挺好吃的，好像我吃得比你。
sad	-1.75	sample_00001003	那，我呢？
happy	1.5	sample_00000603	特别，特别地存在，他，对你呢，有着特别，特别的。
neutral	0.0	sample_00005308	我爹说：家里来了客，叫我回来挑水。
neutral	0.5	sample_00004586	道长：以前是不是？
sad	-1.75	sample_00004292	就在那段时间里，我丢失了自己的热情。
neutral	0.75	sample_00002028	这是我们自己做的月饼。
neutral	0.25	sample_00005680	价儿：我：果然。你。
neutral	1.0	sample_00002174	不要放糖。
angry	-1.75	sample_00001404	但是，你也不能这样啊！是的，你是不能拿李兰英怎么办，但是，这事发生之后，你立马跟我说一声，也好。
neutral	0.25	sample_00006535	你不就是想找个女朋友，带回家，给父母看看，表表孝心吗？漂亮一点，不好吗？
happy	2.0	sample_00003662	这多么的有分量，是多么。
worried	-0.25	sample_00003388	牛牛，听说你在外面受了不少的。
happy	1.5	sample_00006551	彼此，彼此。
worried	-2.0	sample_00004669	他。的红包，是我硬塞给他的，而且，后来。他。
neutral	-0.25	sample_00003788	我上午刚给他打过电话，他说。
angry	-2.75	sample_00004017	过过稿啊，就这。
angry	-2.5	sample_00003398	我们就是这么杀，我们，就是这么在乎人的生死，如果不是这样，你早就死了。
happy	1.0	sample_00001021	我叫巴拉，有空到，算了，酒吧，听我唱歌，我请客。
worried	-0.25	sample_00006746	女孩子，干急诊，有很多具体的困难，面对这种紧急事件，你虽然没说什么，但说心里话。
neutral	-0.5	sample_00004415	负责的病人，临时出了问题，就只好跟哥们一起来喽！对了，我跟赵医生好的事，可千万别。
neutral	-1.0	sample_00003857	我：打岔：填高了，你不换身衣。
angry	-2.25	sample_00001808	那。警察，你。
sad	-1.25	sample_00003941	我根本就没有自信，我害怕被拒。
worried	-0.75	sample_00006067	我感谢你，帮我，警我，但是，有句话，我要说：在。
angry	-2.5	sample_00006822	你怎么能带他来纽约呢？
worried	0.0	sample_00004037	对了，美食周刊的记者团什么时候到？
sad	-2.0	sample_00005281	求求你，放过我们。
happy	1.25	sample_00000305	好。好。
happy	1.75	sample_00004554	你记不记得，有一个美食评论家还？
angry	0.5	sample_00006343	来，商量什么呀？又换了，别人，早就高兴。
angry	-3.25	sample_00001978	我：看你这几天就不对劲，你吃醋。
happy	1.5	sample_00004044	把一辈子旗袍了，最看重的，就是。
neutral	-1.5	sample_00000915	我：每人家猜，我就猜。火吧！反正。我。
neutral	-2.25	sample_00001480	就算我让你娶，意大利，以你的条件，也未必签得下来啊。
happy	1.25	sample_00000278	不客气，好饿，我们还是叫外卖。
angry	-1.75	sample_00001731	就算您罢免了我，我也不需。
happy	1.5	sample_00005537	这人，一杯奶茶，再来一盒婷婷圈。
angry	-3.75	sample_00005672	非让你从爱情片直接演成恐怖片，你不觉得你自己的样子很恐怖。
neutral	0.0	sample_00003647	如果可以自己出去租房子的话，我可以为你负担一部分房租。
angry	-0.25	sample_00000573	是啊，对啊。
happy	2.75	sample_00001556	蔡老师：起了假，现在艺考，但是很低。
angry	-2.5	sample_00003525	你千辛万苦，这么跟着我。
neutral	0.25	sample_00003620	不好意思啊，这。外卖。
angry	-2.5	sample_00005911	按照规定，我在允许的时间范围内进行装修。请问，我，错在呢？
worried	-0.75	sample_00006184	您要回去当大教授了，还能参加我的婚礼吗？
neutral	-1.5	sample_00002427	是，管你，你要是不回家，总得跟我说一声吧？省。
worried	-2.25	sample_00004952	你也不能跟他提。
neutral	0.0	sample_00002493	对，对！对，对。
sad	-1.0	sample_00000659	我：请问，你，也别太自责了，还不是因为我岁数太大了？
neutral	0.0	sample_00001940	是这样的。啊，我吧，我！从小，我就教育我们：桃子。
happy	1.0	sample_00002311	但是，在这里，我必须要向在座所有人坦白。
sad	-2.5	sample_00000619	我们俩在一起十二年了，在我跟你提出离婚的时候。
sad	-1.25	sample_00000592	那，他打算怎么办？
worried	0.25	sample_00002694	确定！但是，我觉得呀，这个，跟他当选，这个平面模。
worried	-0.5	sample_00000067	怎么了？不过，还是。因为。
sad	-2.25	sample_00004751	我：这，一直在我身上。
happy	3.25	sample_00001642	太谢谢飞哥了。
neutral	-1.75	sample_00003691	太低估了你自己，尽管那位魏先生，也还算是一个。不。
neutral	-0.25	sample_00006753	女孩子嘛，都要面子的，你就别太计较了。
sad	-3.0	sample_00000887	来，挺大。
neutral	-0.5	sample_00000036	对了，这周末不加班，我跟卫卫准备去泰山看看我弟弟。
happy	0.5	sample_00003363	对外界来讲，也是非常热的这么一支球队。
happy	3.0	sample_00005629	父母去了，耗得了极大。
neutral	0.0	sample_00002574	于我来说，我就想找一个合适的人，有一段踏踏实实的情感，如果真的合适了，就会成为家。
sad	-0.5	sample_00005352	别提，他，也别问我任何事，我需要工作。
happy	2.0	sample_00006092	你承认，我是你爹了？
happy	2.5	sample_00003753	我昨天去找他了，然后耍了一点小花招。
angry	-1.25	sample_00002132	我去拍照片去！我拍动物，我拍人。
happy	2.5	sample_00003205	可以啊，你不是有那个孙建才吗？
angry	-3.5	sample_00006051	你别瞎说。
neutral	-0.5	sample_00003137	那，他，那定金，他也不要了。
angry	-2.5	sample_00000693	你要跪下来求你吗？
neutral	0.5	sample_00005786	这点，我是清楚的，但之所以，所有的女孩，愿意跟我在一起。
angry	-1.75	sample_00001440	害怕了，你，终于不再演。
angry	-1.75	sample_00001774	天里没鬼，你嚷嚷什么呀？心里没鬼。
angry	-2.75	sample_00005646	你们那点三脚猫的功夫，我还看不上呢。
angry	-1.5	sample_00006209	尼泊尔，怎么了？
worried	-0.75	sample_00001844	看来，小凡在楼下喝醉了，趴在石头上哭，现在想来，真的是有问题。
neutral	0.5	sample_00005176	我虽然不认识彭海，但是，我很感谢他。
neutral	-0.75	sample_00003162	钟志勇，麻烦你。
angry	-1.5	sample_00006885	我装傻了，大手笔呀，一刷就是二十万，你对得起光。
happy	1.0	sample_00000574	昨天晚上，我在戚老师家。
happy	2.25	sample_00002490	来，见见，你的新领导，和你的新战。
angry	-4.0	sample_00000296	我想跟你说什么呀？我想说，你太没有人性了，秦招妹，哪点对不起你，为了你，那破五百万，差不点连命都丢了。跟我来到新加坡，你就这么对她。
worried	-1.25	sample_00003062	但是，我也想不到什么解决的办法，二十多年的时间，怎么补偿都回来。
neutral	0.0	sample_00001565	
angry	-3.75	sample_00000648	别再给我说感觉。
angry	-2.25	sample_00002200	睁开你的小眼睛，看看。
surprise	-1.5	sample_00000424	儿子，你刚才说什么？小男。
happy	1.5	sample_00004545	喂，小强。
sad	-2.25	sample_00003038	自从得了病，连门都不让我进。
neutral	0.25	sample_00006233	不过，现在，我突然觉得，你跟我妹一样嘛，你呢？也会。
sad	-2.0	sample_00006777	这个断媳妇啊。
angry	-3.0	sample_00002437	我们全家没有一个人同意。
happy	2.5	sample_00000316	如果，我们，卫卫，给我添个孙女。
worried	-0.75	sample_00004663	这么霸道啊！你要是让我杀人，放火。
angry	-2.5	sample_00002339	我们，请你想，你也得替我们想一想啊。
neutral	1.75	sample_00001872	我那天也看上了你们家，是你说了算，咱商量商量，能不能让那个刘静和她。
neutral	0.25	sample_00002597	我想和他在一起。
neutral	0.25	sample_00001710	
worried	-0.75	sample_00006457	别！别！别，您可千万别来看我，我可不想让别人看见，我是朋克垢。
happy	2.5	sample_00002114	啊？昨天，你喝多了，你秃噜，我一身。
neutral	0.0	sample_00000674	官：我这边准备下班了。
worried	0.0	sample_00006543	那不，我跟你说，无论发生什么事情，你千万不要生气。
happy	2.0	sample_00006867	见外了，我们可是正处着呢！其实，我觉得，我们往这方向发展一下，也不是。不。
sad	-3.5	sample_00001660	他就一个劲地哭。
surprise	-0.25	sample_00004412	私立医院？社区医院？这邹雨梦的条件，不应该呀，你怎么不劝劝。
angry	-2.5	sample_00005609	就能做媳妇了。
neutral	0.0	sample_00002791	还带着一点点圆。
angry	-1.75	sample_00004357	关键，你年幼，无知，我今天不跟。
worried	0.0	sample_00004370	我睡了，你的房间。
angry	-2.75	sample_00000297	怎么着，老子早晚让你滚蛋。
worried	0.0	sample_00006165	凤凤，不好意思啊，这么晚打扰你，我想问你啊，我今天看完那个文件呀？看完了，我不知道随手哪。
worried	-1.5	sample_00003974	伤了不少了。
angry	-3.75	sample_00002889	我失恋，关你什么事？
neutral	1.0	sample_00003838	嗯，来，来，来，以，给我汇报汇报，今天，你都做了。
angry	-1.25	sample_00003298	
happy	2.0	sample_00000709	嗯。嗯。
neutral	0.25	sample_00006448	基于求成，自然就亮出底牌了，到那个时候，他们再跟。
angry	-3.25	sample_00002187	有事，你去跟我的秘书预约一下，我是什么呀？我就是一个摆设。
happy	1.25	sample_00003111	你，算是。好吧。
neutral	0.0	sample_00006101	面临调查的时候，我国公民有义务。
worried	0.0	sample_00004062	好，这样，你再去仔细查一下他的身份。
happy	2.5	sample_00003863	俩字儿，特好。
neutral	0.25	sample_00005808	老师，你眼睛不好地，准备收山了，还专门为我做一些，这我哪适用。
worried	-1.25	sample_00002439	但是，我，就，我一直想问问这个。
neutral	0.0	sample_00003380	很威严。
neutral	0.0	sample_00002723	罗老师通知我，回学校排练个节目。
neutral	-1.5	sample_00005951	别老跟我说这样的话。
neutral	0.0	sample_00001701	我：袁浩：个人觉得，还不。
happy	2.0	sample_00000686	行，喝就喝，你把地址发我。
happy	3.25	sample_00006481	我，应该叫你的义名。
happy	2.25	sample_00003672	诶，不一定。
neutral	-0.25	sample_00006123	唉，所以啊，就得把这个生日宴给，给，搞得圆满一些。
neutral	0.0	sample_00001933	我想拿回家。
happy	2.25	sample_00004095	一锤定音。
neutral	-0.75	sample_00006926	一个服装编辑，服编、助理？都是。
neutral	-0.5	sample_00002803	
angry	-1.75	sample_00000858	你要是结婚，愿意跟谁结婚，就跟谁结婚。
neutral	-0.5	sample_00005700	女人，最保险的，就是：打电主意，依靠自己。
angry	-1.75	sample_00003301	你听见没有？
angry	-2.0	sample_00004932	朱杰伦：我知道，我不会，我就会尝这个狗。
neutral	0.0	sample_00005881	你就这么看着我。
happy	-0.5	sample_00000425	现在，我才知道，什么才是对的人。
sad	-1.5	sample_00005709	对了，行了，沈大夫，谢谢你跟我这么说，你先去忙。
surprise	-3.75	sample_00000106	方：师傅，你要干什么？
happy	2.75	sample_00004405	哥，你要跟我聊会天啊。
neutral	1.25	sample_00006669	在爱你的人眼里，你的过去，是弥足。
angry	-4.0	sample_00000831	那，没错，是吗？没错！那我告诉你，你就是错了。
angry	-3.5	sample_00002925	关你什么事啊？我想干吗就干吗。
angry	-4.25	sample_00002759	负责：小学报兴趣班，高中选文、理科，高考填志愿表。大事，小事，哪件事情不是你替我决定的？你都替我一辈子吗？
sad	-1.25	sample_00003982	还真不是好。
sad	-3.0	sample_00004722	我现在心里堵得慌，我能跟你聊。
angry	-3.5	sample_00005360	铁军：什么？七、可逆，问题，弄成现在这个样子。
worried	-2.5	sample_00006114	妈，你说的，我都明白，可是，我这心里老放。
worried	-0.75	sample_00003529	可作为朋友，我真的不想你这么逼，在心里面，你需要说话，你需要把你心里想的都说出。
neutral	0.25	sample_00001078	这个生意是怎么才能做大呀。
surprise	1.25	sample_00001517	阿康，真。
angry	-1.75	sample_00004846	让我帮着店里老客人挂号，我这还没当上医生呢，就想走。后。
happy	1.0	sample_00006682	是这样的。
angry	-1.25	sample_00001742	那公司临时有急事，他就来不了吗？
angry	-2.5	sample_00004723	你一定要找只替罪羊！啊！你们这种。
neutral	0.5	sample_00006371	那，我告诉你，没有价钱。
happy	3.0	sample_00000385	很酷吧。
worried	-0.25	sample_00003948	婚礼？没问题啊，但这女主人公有了，男主人公呢？要让她自己唱独角戏。
angry	-3.0	sample_00006566	那天就知道，看股票，要再这样下去，我只能换人。
sad	-2.0	sample_00005775	道荣：这群女人，爱，跟你当年。
happy	2.5	sample_00000605	哦，特别喜欢。
happy	1.75	sample_00006112	放心，肯定穿正装，就怕穿不出老气呢！谢啦，不愧是包总。
happy	0.0	sample_00002785	
neutral	0.0	sample_00002766	同时，也能够把幸福。
worried	0.0	sample_00003112	那，等我回家。简：千万别一个人不高兴啊！不是。
happy	2.0	sample_00000634	我准备做一个连续剧，到什么时候，就告诉他们，我在北京结婚了，了了他们的心愿，他们就不担心我了。
sad	-2.0	sample_00005134	在结果没出来之前，我怎么可以让妈知道？
surprise	1.0	sample_00005846	崔板：身上，到了，太深了，什么？礼物？
worried	0.0	sample_00002667	你是说，路远的事啊。
neutral	0.5	sample_00005504	爸，你想不想干点什么事？你：爹，高看你！一。
happy	1.25	sample_00003701	阿姨：好。
neutral	-0.5	sample_00003370	你最美的时候，惹了大麻烦，我很内疚。
angry	-1.0	sample_00002343	你要真有诚意啊，你就拿出点实际行动来弥补。
angry	-3.5	sample_00000388	我没觉得我自己有多稀罕，我就弄不明白了。你为什。
angry	-1.75	sample_00004425	天上掉啊！我告诉你，这样，既然都那么浪费，盒饭，以后改。
neutral	0.25	sample_00001715	我：以前啊，老是等了，别让我去做。什。
worried	-2.0	sample_00006836	你最近为什么怪怪的？是不是有什么事情啊？我们不是说好，彼此，没有任何秘密，什么事情都要一起。
neutral	0.0	sample_00003349	如果，没有什么问题。
happy	2.5	sample_00001453	看看，真是母女连心，什么事都想着。
happy	1.75	sample_00006724	因为，我已经找到我人生中恋爱的目标：了。野。
neutral	-0.75	sample_00001410	肖虹，就在中华全国文艺界抗敌协会的这个驻地，住下了，一个孕妇，每天就在地铺上躺着。那。至于说，他，端木，为什么先走，他，却留下，他，没再说。
neutral	0.25	sample_00001676	唉呀，我觉得，那个人，肯定当年就是天桥的好手。
happy	2.0	sample_00003125	你看，这。
neutral	0.0	sample_00001295	帮我吧，我呀，给他联系几家媒体，把他这个事啊，给他宣传宣策。
neutral	0.5	sample_00001604	那样，旁若无人的流眼泪。
happy	1.75	sample_00005985	阿姨。
surprise	-2.25	sample_00001452	五百？太高了。
neutral	0.5	sample_00000295	嗯，说实话，我很羡慕曲筱绡这种。
angry	-2.75	sample_00003631	为什么不能先试验一下？
neutral	0.0	sample_00000200	我能。
angry	-3.75	sample_00002693	你以为你是谁呀？你没事吧。
neutral	1.0	sample_00003231	这里，厨子，我也就能功成。
sad	-0.75	sample_00001812	今天早上，我出门的时候，我还犹豫了，可见到魏国强之后，我突然就。不。
angry	-1.5	sample_00006139	什么？不要啊。
neutral	0.25	sample_00003782	你，天冷。
neutral	-0.5	sample_00000908	那只能怪你长得太漂亮。
angry	-3.0	sample_00000588	怎么着？你还觉得我名字好像吗？
worried	0.5	sample_00005126	让你想起来，姐在太平洋这头照。
happy	2.25	sample_00006620	没关系，小常，睡了吗？
surprise	0.5	sample_00003816	啊。
worried	-2.25	sample_00002216	我是怕他出来以后，报复我们，所以，我才每次。
surprise	0.0	sample_00000940	然后，他小的时候做的板凳，还在。
happy	2.5	sample_00001904	行！行！行！行！行，这心意啊。
angry	-3.5	sample_00001722	是让你去调查？沈青川，可我让你通过正规渠道去了解病人的病情，谁让你在背后者瞎、推里瞎。
happy	1.75	sample_00005507	
angry	-1.75	sample_00002550	你是给自己找媳妇呢？对你冷，对儿子热。
neutral	0.25	sample_00005667	哦，我。
neutral	0.75	sample_00001590	给你拿回去，就能用上！往干净面前一跪，赶紧求，在他老人家原谅。
neutral	-0.5	sample_00006021	我就认为，你长得就是比曲筱绡好。
neutral	-1.0	sample_00003891	等你抢了金店。
happy	1.75	sample_00000499	我们：不是说好的，你刚怀孕，去台湾，清静下。
neutral	1.25	sample_00002157	我：今天能够提前下班，要不要接上小关？
angry	-2.0	sample_00006129	你也太没良心了吧！今儿什么日子，你知道吗？
happy	2.5	sample_00004891	陈老师：我：今天晚上就。
surprise	-2.25	sample_00003360	什么？你还在家里呀？
neutral	0.5	sample_00001254	你跟魏兄啊，我一眼就能看出来。
happy	3.5	sample_00002367	天哪！我不敢再坐那个沙发了。
angry	-3.5	sample_00000530	我乐意。
sad	-1.75	sample_00003623	喂！云雷！他知道，傻叫没了。
neutral	-0.5	sample_00005542	赶紧的时候，没有耽误自己的。
angry	-2.0	sample_00004546	
sad	-3.25	sample_00000760	我记道，上次离开老家，在火车上，我刚工作，受了点委屈，我一个人躲在卫生间里，一边拽着纸，一边捂着嘴哭。我爸妈给我打的血，我一分不差的打给房东。在天，转账单的时候，我哭了。我爸给我发了条短信，他说：女儿啊，你钱收到了吗。
surprise	-0.5	sample_00001950	那，江总，您这大费周折的，这不是有点引狼入室了吗？
